state,county_name,year,opioid_grams
LA,SAINT BERNARD,2007,39330.795800128995
LA,SAINT BERNARD,2008,16805.882964066
LA,SAINT BERNARD,2009,19364.800418601
LA,SAINT BERNARD,2010,22682.210656122
LA,SAINT BERNARD,2011,27441.620931017
LA,SAINT BERNARD,2012,33140.243089196
LA,SAINT BERNARD,2013,45646.260705637
LA,SAINT BERNARD,2014,59557.597073821
LA,SAINT BERNARD,2015,61300.265603733
LA,SAINT BERNARD,2016,54156.636619503995
LA,SAINT BERNARD,2017,31523.600061037
LA,SAINT BERNARD,2018,21534.627545809
LA,SAINT BERNARD,2019,18129.117903199
LA,SAINT CHARLES,2006,79442.04891255099
LA,SAINT CHARLES,2007,27486.937356835
LA,SAINT CHARLES,2008,26383.797413173
LA,SAINT CHARLES,2009,26587.508408867
LA,SAINT CHARLES,2010,24322.496116404
LA,SAINT CHARLES,2011,27910.271474941
LA,SAINT CHARLES,2012,27573.212352652
LA,SAINT CHARLES,2013,25839.783221936
LA,SAINT CHARLES,2014,22735.24537222
LA,SAINT CHARLES,2015,22370.299331533
LA,SAINT CHARLES,2016,20388.765898577
LA,SAINT CHARLES,2017,18224.547287049998
LA,SAINT CHARLES,2018,14937.132598536999
LA,SAINT CHARLES,2019,10510.311090173
LA,SAINT HELENA,2006,1548.5891793849999
LA,SAINT HELENA,2007,1521.75061814
LA,SAINT HELENA,2008,1663.400154868
LA,SAINT HELENA,2009,1740.71181971
LA,SAINT HELENA,2010,1902.671344691
LA,SAINT HELENA,2011,1623.861141701
LA,SAINT HELENA,2012,1420.620505828
LA,SAINT HELENA,2013,1562.371217964
LA,SAINT HELENA,2014,2102.122622382
LA,SAINT HELENA,2015,2039.178503498
LA,SAINT HELENA,2016,2140.6774935989997
LA,SAINT HELENA,2017,1988.035593634
LA,SAINT HELENA,2018,2092.361143009
LA,SAINT HELENA,2019,2165.936181492
LA,SAINT JAMES,2006,3402.656785398
LA,SAINT JAMES,2007,3667.9783642429998
LA,SAINT JAMES,2008,4810.409555845
LA,SAINT JAMES,2009,3332.65910162
LA,SAINT JAMES,2010,3587.230571785
LA,SAINT JAMES,2011,4562.463479489
LA,SAINT JAMES,2012,4943.687008191
LA,SAINT JAMES,2013,5433.37342661
LA,SAINT JAMES,2014,6830.991464473
LA,SAINT JAMES,2015,7176.9849965739995
LA,SAINT JAMES,2016,7124.839206863
LA,SAINT JAMES,2017,6110.367797966
LA,SAINT JAMES,2018,5246.657906274
LA,SAINT JAMES,2019,4751.236401708
LA,SAINT LANDRY,2006,289567.480786769
LA,SAINT LANDRY,2007,339930.455010587
LA,SAINT LANDRY,2008,374479.013893341
LA,SAINT LANDRY,2009,385528.69012159
LA,SAINT LANDRY,2010,403237.822335076
LA,SAINT LANDRY,2011,432147.111647577
LA,SAINT LANDRY,2012,444849.362805781
LA,SAINT LANDRY,2013,424337.07968691
LA,SAINT LANDRY,2014,475526.982228939
LA,SAINT LANDRY,2015,536776.6261303109
LA,SAINT LANDRY,2016,521984.7382718
LA,SAINT LANDRY,2017,491286.423562744
LA,SAINT LANDRY,2018,439616.004228199
LA,SAINT LANDRY,2019,360949.809300591
LA,SAINT MARTIN,2006,21526.518929152
LA,SAINT MARTIN,2007,24882.009365466
LA,SAINT MARTIN,2008,26364.477023851
LA,SAINT MARTIN,2009,28399.55121371
LA,SAINT MARTIN,2010,29944.284311028
LA,SAINT MARTIN,2011,32776.824927794
LA,SAINT MARTIN,2012,31270.719942731
LA,SAINT MARTIN,2013,30297.238127967
LA,SAINT MARTIN,2014,32163.051084962
LA,SAINT MARTIN,2015,29344.418882633
LA,SAINT MARTIN,2016,29475.26535559
LA,SAINT MARTIN,2017,26212.029235252998
LA,SAINT MARTIN,2018,24308.61472949
LA,SAINT MARTIN,2019,23094.405666813
LA,SAINT MARY,2006,20598.232899425
LA,SAINT MARY,2007,20324.467714763
LA,SAINT MARY,2008,22499.157308596
LA,SAINT MARY,2009,24614.047422885
LA,SAINT MARY,2010,25243.528980368
LA,SAINT MARY,2011,27958.173013787
LA,SAINT MARY,2012,29888.858983807
LA,SAINT MARY,2013,27734.982811849
LA,SAINT MARY,2014,29269.204194328
LA,SAINT MARY,2015,27237.950655545
LA,SAINT MARY,2016,24084.384324756
LA,SAINT MARY,2017,22198.98812775
LA,SAINT MARY,2018,18511.395128938
LA,SAINT MARY,2019,15282.755844459
LA,SAINT TAMMANY,2006,2976197.760388208
LA,SAINT TAMMANY,2007,374406.500536999
LA,SAINT TAMMANY,2008,236170.480570696
LA,SAINT TAMMANY,2009,172520.651542695
LA,SAINT TAMMANY,2010,150221.66709122199
LA,SAINT TAMMANY,2011,163163.063285199
LA,SAINT TAMMANY,2012,176480.862249136
LA,SAINT TAMMANY,2013,169777.261633453
LA,SAINT TAMMANY,2014,147743.356435601
LA,SAINT TAMMANY,2015,140581.0676375925
LA,SAINT TAMMANY,2016,142811.641657695
LA,SAINT TAMMANY,2017,136286.421008349
LA,SAINT TAMMANY,2018,116119.211334335
LA,SAINT TAMMANY,2019,105703.239496001
LA,ST JOHN THE BAPTIST,2006,25049.59655623
LA,ST JOHN THE BAPTIST,2007,25475.553638911
LA,ST JOHN THE BAPTIST,2008,27225.32826225
LA,ST JOHN THE BAPTIST,2009,31442.018858861
LA,ST JOHN THE BAPTIST,2010,28405.306595397
LA,ST JOHN THE BAPTIST,2011,32116.094384538
LA,ST JOHN THE BAPTIST,2012,30356.107309984
LA,ST JOHN THE BAPTIST,2013,29629.667374758
LA,ST JOHN THE BAPTIST,2014,34496.193562045
LA,ST JOHN THE BAPTIST,2015,32955.661841662004
LA,ST JOHN THE BAPTIST,2016,30560.456598867
LA,ST JOHN THE BAPTIST,2017,34932.213521275
LA,ST JOHN THE BAPTIST,2018,28640.109179149
LA,ST JOHN THE BAPTIST,2019,25019.005893931
LA,TANGIPAHOA,2006,64015.030994781
LA,TANGIPAHOA,2007,74620.357541456
LA,TANGIPAHOA,2008,73323.983509058
LA,TANGIPAHOA,2009,78287.158636692
LA,TANGIPAHOA,2010,83223.892576573
LA,TANGIPAHOA,2011,91667.72565713299
LA,TANGIPAHOA,2012,92097.321577877
LA,TANGIPAHOA,2013,102162.269075315
LA,TANGIPAHOA,2014,116795.303696078
LA,TANGIPAHOA,2015,122791.749171598
LA,TANGIPAHOA,2016,114829.862990105
LA,TANGIPAHOA,2017,99519.354381352
LA,TANGIPAHOA,2018,84458.037324272
LA,TANGIPAHOA,2019,74942.531898947
LA,TENSAS,2006,515.894843065
LA,TENSAS,2007,494.046989032
LA,TENSAS,2008,822.634145149
LA,TENSAS,2009,1257.899331807
LA,TENSAS,2010,725.373957018
LA,TENSAS,2011,1172.861281217
LA,TENSAS,2012,868.834131064
LA,TENSAS,2013,1070.992152635
LA,TENSAS,2014,989.484478919
LA,TENSAS,2015,1563.139796204
LA,TENSAS,2016,1141.217272481
LA,TENSAS,2017,1215.4489580890001
LA,TENSAS,2018,1227.680433338
LA,TENSAS,2019,1239.940483114
LA,TERREBONNE,2006,38415.859822394996
LA,TERREBONNE,2007,38634.591396646
LA,TERREBONNE,2008,54847.745477671
LA,TERREBONNE,2009,38078.82079408
LA,TERREBONNE,2010,40061.998536861
LA,TERREBONNE,2011,45911.056496799
LA,TERREBONNE,2012,50411.804338648
LA,TERREBONNE,2013,50191.831382903
LA,TERREBONNE,2014,50714.45835822
LA,TERREBONNE,2015,52486.335346431
LA,TERREBONNE,2016,51739.7223230085
LA,TERREBONNE,2017,46350.786530017
LA,TERREBONNE,2018,39283.1857947685
LA,TERREBONNE,2019,33955.845720756995
LA,UNION,2006,5386.257463037
LA,UNION,2007,5297.550050878
LA,UNION,2008,5644.722687363
LA,UNION,2009,5321.460811139
LA,UNION,2010,5297.513105639
LA,UNION,2011,6152.80089203
LA,UNION,2012,6532.628639596
LA,UNION,2013,6505.593632611
LA,UNION,2014,7087.888311872
LA,UNION,2015,6777.177316319
LA,UNION,2016,6700.41071716
LA,UNION,2017,6235.620141658
LA,UNION,2018,5690.829689505
LA,UNION,2019,5737.6215671439995
LA,VERMILION,2006,16796.687450021
LA,VERMILION,2007,17006.269368932
LA,VERMILION,2008,17977.251200566
LA,VERMILION,2009,17679.371242924
LA,VERMILION,2010,19629.928800095
LA,VERMILION,2011,28593.037588279
LA,VERMILION,2012,19404.805897588
LA,VERMILION,2013,16146.17276145
LA,VERMILION,2014,17675.435194018
LA,VERMILION,2015,16313.726141875499
LA,VERMILION,2016,16338.953139631
LA,VERMILION,2017,15857.052478036
LA,VERMILION,2018,13763.774275946
LA,VERMILION,2019,11915.664954271
LA,VERNON,2006,19297.058839245
LA,VERNON,2007,21129.505858361
LA,VERNON,2008,23799.291755494
LA,VERNON,2009,23721.582060038
LA,VERNON,2010,26206.493008501
LA,VERNON,2011,32667.39014596
LA,VERNON,2012,35809.665162787
LA,VERNON,2013,33039.254025375
LA,VERNON,2014,30509.667507927
LA,VERNON,2015,26641.44830034
LA,VERNON,2016,23651.657036773002
LA,VERNON,2017,18954.936131387
LA,VERNON,2018,16462.539565562
LA,VERNON,2019,14908.052518168999
LA,WASHINGTON,2006,31265.504617358998
LA,WASHINGTON,2007,26971.988854701
LA,WASHINGTON,2008,27882.990725076997
LA,WASHINGTON,2009,26272.105119856
LA,WASHINGTON,2010,35644.508532477
LA,WASHINGTON,2011,57406.840402185
LA,WASHINGTON,2012,46441.550622952
LA,WASHINGTON,2013,41586.079268895
LA,WASHINGTON,2014,35895.389761038
LA,WASHINGTON,2015,35140.65550692
LA,WASHINGTON,2016,34816.071225529
LA,WASHINGTON,2017,30633.705017176
LA,WASHINGTON,2018,26535.290827267
LA,WASHINGTON,2019,23519.400960084
LA,WEBSTER,2006,17343.61823401
LA,WEBSTER,2007,17887.521553882
LA,WEBSTER,2008,20298.611140248
LA,WEBSTER,2009,19766.514618278
LA,WEBSTER,2010,19040.227843231
LA,WEBSTER,2011,19916.660715052
LA,WEBSTER,2012,19765.950113842
LA,WEBSTER,2013,20524.174676453
LA,WEBSTER,2014,19512.528018142
LA,WEBSTER,2015,18251.377095428
LA,WEBSTER,2016,18731.943980677
LA,WEBSTER,2017,16867.437368741
LA,WEBSTER,2018,15103.159186133
LA,WEBSTER,2019,13901.982570500999
LA,WEST BATON ROUGE,2006,10574.892531346
LA,WEST BATON ROUGE,2007,14977.248917633
LA,WEST BATON ROUGE,2008,17770.096474474
LA,WEST BATON ROUGE,2009,14074.701279867
LA,WEST BATON ROUGE,2010,13672.291613178999
LA,WEST BATON ROUGE,2011,11048.912933837999
LA,WEST BATON ROUGE,2012,11235.198805935
LA,WEST BATON ROUGE,2013,11516.059694778
LA,WEST BATON ROUGE,2014,13701.767371466
LA,WEST BATON ROUGE,2015,12717.080816017999
LA,WEST BATON ROUGE,2016,12316.063811038
LA,WEST BATON ROUGE,2017,10463.708069614
LA,WEST BATON ROUGE,2018,9372.671615831
LA,WEST BATON ROUGE,2019,8418.428472832
LA,WEST CARROLL,2006,2491.23726126
LA,WEST CARROLL,2007,2359.130035416
LA,WEST CARROLL,2008,2526.090779085
LA,WEST CARROLL,2009,2544.305713591
LA,WEST CARROLL,2010,2486.88728783
LA,WEST CARROLL,2011,3132.648714659
LA,WEST CARROLL,2012,3180.841032008
LA,WEST CARROLL,2013,3125.089164525
LA,WEST CARROLL,2014,3002.776208809
LA,WEST CARROLL,2015,2739.861539997
LA,WEST CARROLL,2016,2725.90541369
LA,WEST CARROLL,2017,3170.469958403
LA,WEST CARROLL,2018,3001.240810235
LA,WEST CARROLL,2019,3108.4898291
LA,WEST FELICIANA,2006,1653.072398115
LA,WEST FELICIANA,2007,1650.052521419
LA,WEST FELICIANA,2008,1746.574811904
LA,WEST FELICIANA,2009,2013.557686567
LA,WEST FELICIANA,2010,2180.427902538
LA,WEST FELICIANA,2011,2698.472031009
LA,WEST FELICIANA,2012,2641.323308135
LA,WEST FELICIANA,2013,2933.927598448
LA,WEST FELICIANA,2014,2858.18949758
LA,WEST FELICIANA,2015,2627.51266766
LA,WEST FELICIANA,2016,2643.410006306
LA,WEST FELICIANA,2017,2510.225248247
LA,WEST FELICIANA,2018,2243.900198761
LA,WEST FELICIANA,2019,1876.1715053619998
LA,WINN,2006,6385.779511273
LA,WINN,2007,6032.088139773
LA,WINN,2008,6852.283991732
LA,WINN,2009,7006.416847419
LA,WINN,2010,6876.353698235
LA,WINN,2011,8050.01760128
LA,WINN,2012,7981.667211408
LA,WINN,2013,8496.436256347
LA,WINN,2014,8203.540137363
LA,WINN,2015,7273.96003221
LA,WINN,2016,6950.251573966
LA,WINN,2017,6232.8280224439995
LA,WINN,2018,4762.530452635
LA,WINN,2019,4386.930825153
MA,BARNSTABLE,2006,103837.048646168
MA,BARNSTABLE,2007,109549.13065081599
MA,BARNSTABLE,2008,113618.39120675699
MA,BARNSTABLE,2009,123020.085244163
MA,BARNSTABLE,2010,125662.638323112
MA,BARNSTABLE,2011,121895.49427651899
MA,BARNSTABLE,2012,117075.549657944
MA,BARNSTABLE,2013,114696.498409971
MA,BARNSTABLE,2014,110586.368773144
MA,BARNSTABLE,2015,103893.287711287
MA,BARNSTABLE,2016,90869.906620351
MA,BARNSTABLE,2017,79046.103901119
MA,BARNSTABLE,2018,71776.991346349
MA,BARNSTABLE,2019,70397.212513753
MA,BERKSHIRE,2006,61779.362582082
MA,BERKSHIRE,2007,64102.512826547994
MA,BERKSHIRE,2008,65157.412110430996
MA,BERKSHIRE,2009,63428.543199797
MA,BERKSHIRE,2010,63557.159802087
MA,BERKSHIRE,2011,61431.463140183
MA,BERKSHIRE,2012,58216.75716652
MA,BERKSHIRE,2013,58997.834002984
MA,BERKSHIRE,2014,59365.911055063
MA,BERKSHIRE,2015,58566.2039035334
MA,BERKSHIRE,2016,56003.1304849796
MA,BERKSHIRE,2017,53171.321751521
MA,BERKSHIRE,2018,51635.809666058994
MA,BERKSHIRE,2019,51068.517682828
MA,BRISTOL,2006,633328.324042688
MA,BRISTOL,2007,602035.582927931
MA,BRISTOL,2008,607683.23062099
MA,BRISTOL,2009,804719.655462202
MA,BRISTOL,2010,734634.418489986
MA,BRISTOL,2011,800802.871488863
MA,BRISTOL,2012,827245.224826311
MA,BRISTOL,2013,1330164.610005104
MA,BRISTOL,2014,1640370.571031718
MA,BRISTOL,2015,1622512.656980587
MA,BRISTOL,2016,1380898.3932548754
MA,BRISTOL,2017,1315837.911210504
MA,BRISTOL,2018,977412.857533198
MA,BRISTOL,2019,1016834.494564908
MA,DUKES,2006,7301.81843445
MA,DUKES,2007,8877.521463686
MA,DUKES,2008,9191.404584801
MA,DUKES,2009,8859.053713405
MA,DUKES,2010,8789.656592641999
MA,DUKES,2011,8365.997373439
MA,DUKES,2012,8949.460425097
MA,DUKES,2013,9438.780814722999
MA,DUKES,2014,8454.995166335
MA,DUKES,2015,8506.374793795
MA,DUKES,2016,6783.441732464999
MA,DUKES,2017,5470.978887105
MA,DUKES,2018,4515.0405939699995
MA,DUKES,2019,3671.7988795379997
MA,ESSEX,2006,2837080.53478703
MA,ESSEX,2007,3111580.618748424
MA,ESSEX,2008,3354245.689740972
MA,ESSEX,2009,3474496.797571845
MA,ESSEX,2010,3770540.568880213
MA,ESSEX,2011,3885726.132736478
MA,ESSEX,2012,3975841.886132931
MA,ESSEX,2013,4022662.041822675
MA,ESSEX,2014,3754146.00890824
MA,ESSEX,2015,3620346.335874075
MA,ESSEX,2016,3270766.7340196026
MA,ESSEX,2017,2815256.171601955
MA,ESSEX,2018,2408441.4145100378
MA,ESSEX,2019,2260668.978833553
MA,FRANKLIN,2006,27767.062242021
MA,FRANKLIN,2007,30706.192280425
MA,FRANKLIN,2008,31058.819538137
MA,FRANKLIN,2009,31571.970275022
MA,FRANKLIN,2010,29972.520933114
MA,FRANKLIN,2011,30034.89148795
MA,FRANKLIN,2012,31179.912305919
MA,FRANKLIN,2013,30396.563558831
MA,FRANKLIN,2014,28073.990645767
MA,FRANKLIN,2015,26268.2996580138
MA,FRANKLIN,2016,24683.7347063258
MA,FRANKLIN,2017,23917.916842209
MA,FRANKLIN,2018,21497.289972315
MA,FRANKLIN,2019,20902.034291914
MA,HAMPDEN,2006,299178.516969421
MA,HAMPDEN,2007,318797.780521264
MA,HAMPDEN,2008,319173.714786944
MA,HAMPDEN,2009,340492.914287607
MA,HAMPDEN,2010,340635.247090408
MA,HAMPDEN,2011,343667.44478227897
MA,HAMPDEN,2012,346320.254719187
MA,HAMPDEN,2013,346261.152785846
MA,HAMPDEN,2014,326627.55733231397
MA,HAMPDEN,2015,310168.57865696197
MA,HAMPDEN,2016,282385.263882446
MA,HAMPDEN,2017,252830.39202370998
MA,HAMPDEN,2018,238259.35424827697
MA,HAMPDEN,2019,230768.63580240248
MA,HAMPSHIRE,2006,68278.149161975
MA,HAMPSHIRE,2007,76225.32685317099
MA,HAMPSHIRE,2008,81326.493307087
MA,HAMPSHIRE,2009,86857.055150507
MA,HAMPSHIRE,2010,89842.841919322
MA,HAMPSHIRE,2011,93650.259254313
MA,HAMPSHIRE,2012,96850.355091306
MA,HAMPSHIRE,2013,91601.974634311
MA,HAMPSHIRE,2014,87257.409508827
MA,HAMPSHIRE,2015,81897.88166702399
MA,HAMPSHIRE,2016,73319.716115103
MA,HAMPSHIRE,2017,63874.133950867
MA,HAMPSHIRE,2018,55611.512423499
MA,HAMPSHIRE,2019,51560.625388803
MA,MIDDLESEX,2006,467507.157966913
MA,MIDDLESEX,2007,436337.478722767
MA,MIDDLESEX,2008,501037.79027304397
MA,MIDDLESEX,2009,455099.26313922
MA,MIDDLESEX,2010,572544.436224767
MA,MIDDLESEX,2011,634311.1603532659
MA,MIDDLESEX,2012,613513.819684178
MA,MIDDLESEX,2013,461831.185733607
MA,MIDDLESEX,2014,1511700.995915179
MA,MIDDLESEX,2015,511691.93158497417
MA,MIDDLESEX,2016,417987.673565042
MA,MIDDLESEX,2017,348568.6559266522
MA,MIDDLESEX,2018,536756.1122756237
MA,MIDDLESEX,2019,1101856.4919557935
MA,NANTUCKET,2006,3599.031573847
MA,NANTUCKET,2007,3154.072381164
MA,NANTUCKET,2008,3925.375338075
MA,NANTUCKET,2009,3340.5470306059997
MA,NANTUCKET,2010,2992.6009544159997
MA,NANTUCKET,2011,2900.934721231
MA,NANTUCKET,2012,3029.0584424629997
MA,NANTUCKET,2013,2814.380277871
MA,NANTUCKET,2014,2590.726322449
MA,NANTUCKET,2015,2513.9257538949996
MA,NANTUCKET,2016,2107.830867237
MA,NANTUCKET,2017,1742.095350194
MA,NANTUCKET,2018,1570.2368213
MA,NANTUCKET,2019,1566.7894313979998
MA,NORFOLK,2006,206140.408546717
MA,NORFOLK,2007,516750.563354203
MA,NORFOLK,2008,205558.164723213
MA,NORFOLK,2009,207798.471359339
MA,NORFOLK,2010,211640.84358667498
MA,NORFOLK,2011,225363.873327547
MA,NORFOLK,2012,222406.327453734
MA,NORFOLK,2013,225029.294223967
MA,NORFOLK,2014,193466.448719238
MA,NORFOLK,2015,280195.4602991768
MA,NORFOLK,2016,168421.2503245918
MA,NORFOLK,2017,152113.2849099866
MA,NORFOLK,2018,280336.936801697
MA,NORFOLK,2019,126910.831605046
MA,PLYMOUTH,2006,176664.586625742
MA,PLYMOUTH,2007,215328.829417116
MA,PLYMOUTH,2008,228335.916592614
MA,PLYMOUTH,2009,242024.09564793
MA,PLYMOUTH,2010,245267.169170126
MA,PLYMOUTH,2011,251868.47744096
MA,PLYMOUTH,2012,252994.90142822498
MA,PLYMOUTH,2013,251755.960992251
MA,PLYMOUTH,2014,241130.263860168
MA,PLYMOUTH,2015,220139.04384244798
MA,PLYMOUTH,2016,199065.103115023
MA,PLYMOUTH,2017,182077.240662973
MA,PLYMOUTH,2018,168238.4458876666
MA,PLYMOUTH,2019,156499.20329196
MA,SUFFOLK,2006,437108.883094809
MA,SUFFOLK,2007,333979.357160896
MA,SUFFOLK,2008,337582.991541823
MA,SUFFOLK,2009,348601.167891325
MA,SUFFOLK,2010,353308.247913181
MA,SUFFOLK,2011,353451.96749203
MA,SUFFOLK,2012,346517.749111177
MA,SUFFOLK,2013,339791.319124777
MA,SUFFOLK,2014,321196.578780973
MA,SUFFOLK,2015,307072.0228288718
MA,SUFFOLK,2016,282338.66288898257
MA,SUFFOLK,2017,256478.14621159778
MA,SUFFOLK,2018,236123.3758636756
MA,SUFFOLK,2019,229836.0617718322
MA,WORCESTER,2006,951308.916596729
MA,WORCESTER,2007,957899.568705614
MA,WORCESTER,2008,630156.8181675547
MA,WORCESTER,2009,625666.412845657
MA,WORCESTER,2010,546263.456519365
MA,WORCESTER,2011,510077.779848566
MA,WORCESTER,2012,527623.439132095
MA,WORCESTER,2013,434146.522774251
MA,WORCESTER,2014,1288474.286072769
MA,WORCESTER,2015,389882.6562832801
MA,WORCESTER,2016,357332.1801196841
MA,WORCESTER,2017,334767.8179992714
MA,WORCESTER,2018,298858.0035241098
MA,WORCESTER,2019,289593.4346842005
MD,ALLEGANY,2006,49435.752879496
MD,ALLEGANY,2007,54228.555790499
MD,ALLEGANY,2008,57213.616388698996
MD,ALLEGANY,2009,66893.512656611
MD,ALLEGANY,2010,66970.675310625
MD,ALLEGANY,2011,68761.581089834
MD,ALLEGANY,2012,67580.156403351
MD,ALLEGANY,2013,65808.791154546
MD,ALLEGANY,2014,69249.227994122
MD,ALLEGANY,2015,77267.935794281
MD,ALLEGANY,2016,76652.338038826
MD,ALLEGANY,2017,67702.117930622
MD,ALLEGANY,2018,56912.243903108
MD,ALLEGANY,2019,55061.008166055
MD,ANNE ARUNDEL,2006,250134.766782041
MD,ANNE ARUNDEL,2007,278690.036342574
MD,ANNE ARUNDEL,2008,397933.983746831
MD,ANNE ARUNDEL,2009,342400.727653564
MD,ANNE ARUNDEL,2010,332252.95508298
MD,ANNE ARUNDEL,2011,352725.563374894
MD,ANNE ARUNDEL,2012,373013.206104555
MD,ANNE ARUNDEL,2013,358257.397428499
MD,ANNE ARUNDEL,2014,363267.56893491
MD,ANNE ARUNDEL,2015,346475.83777715696
MD,ANNE ARUNDEL,2016,345814.4266598794
MD,ANNE ARUNDEL,2017,315228.7234047068
MD,ANNE ARUNDEL,2018,272603.849528481
MD,ANNE ARUNDEL,2019,255049.5097830762
MD,BALTIMORE,2006,1911518.370734293
MD,BALTIMORE,2007,1931548.550802996
MD,BALTIMORE,2008,2268723.819254937
MD,BALTIMORE,2009,774095.4157397529
MD,BALTIMORE,2010,880350.0430809429
MD,BALTIMORE,2011,1092190.942191231
MD,BALTIMORE,2012,8447970.474453297
MD,BALTIMORE,2013,780339.497149083
MD,BALTIMORE,2014,691483.6527068
MD,BALTIMORE,2015,834487.5831568784
MD,BALTIMORE,2016,579712.9152676414
MD,BALTIMORE,2017,1204050.447013774
MD,BALTIMORE,2018,830368.0078944686
MD,BALTIMORE,2019,407887.40541736886
MD,BALTIMORE CITY,2006,601008.709849004
MD,BALTIMORE CITY,2007,616948.222081195
MD,BALTIMORE CITY,2008,558529.006886733
MD,BALTIMORE CITY,2009,111901471.14302146
MD,BALTIMORE CITY,2010,628111.078275383
MD,BALTIMORE CITY,2011,650242.366332666
MD,BALTIMORE CITY,2012,689220.883404299
MD,BALTIMORE CITY,2013,734906.140342893
MD,BALTIMORE CITY,2014,744474.45564661
MD,BALTIMORE CITY,2015,754278.688615294
MD,BALTIMORE CITY,2016,692848.7061746097
MD,BALTIMORE CITY,2017,636667.0431642254
MD,BALTIMORE CITY,2018,588418.4235964556
MD,BALTIMORE CITY,2019,586362.2724982438
MD,CALVERT,2006,34711.884128481
MD,CALVERT,2007,41742.52609267
MD,CALVERT,2008,48409.137345213
MD,CALVERT,2009,58385.131816821
MD,CALVERT,2010,67662.798317085
MD,CALVERT,2011,74079.547084129
MD,CALVERT,2012,69873.86583606999
MD,CALVERT,2013,62432.955672293996
MD,CALVERT,2014,61746.150020042
MD,CALVERT,2015,59485.115641127995
MD,CALVERT,2016,63754.29611182799
MD,CALVERT,2017,59983.166844529
MD,CALVERT,2018,51425.878195241
MD,CALVERT,2019,48700.296060158995
MD,CAROLINE,2006,10967.001276294
MD,CAROLINE,2007,12646.518881353
MD,CAROLINE,2008,12757.003383663
MD,CAROLINE,2009,11164.875281581
MD,CAROLINE,2010,11830.694272966
MD,CAROLINE,2011,12177.433689801
MD,CAROLINE,2012,11556.873424279
MD,CAROLINE,2013,10974.862455956
MD,CAROLINE,2014,11561.536250166
MD,CAROLINE,2015,11665.071699773
MD,CAROLINE,2016,11476.745710031
MD,CAROLINE,2017,10614.704606415999
MD,CAROLINE,2018,8720.308797646
MD,CAROLINE,2019,7953.368479033999
MD,CARROLL,2006,82933.798343156
MD,CARROLL,2007,88387.106925684
MD,CARROLL,2008,95824.096800295
MD,CARROLL,2009,104996.58283755199
MD,CARROLL,2010,113337.932659756
MD,CARROLL,2011,116494.030788149
MD,CARROLL,2012,115295.58467272599
MD,CARROLL,2013,115473.715000951
MD,CARROLL,2014,179492.471747207
MD,CARROLL,2015,116630.3098383054
MD,CARROLL,2016,477544.01388852746
MD,CARROLL,2017,381665.221726613
MD,CARROLL,2018,1842622.307309251
MD,CARROLL,2019,579291.622121276
MD,CECIL,2006,87668.20779398699
MD,CECIL,2007,101534.650501082
MD,CECIL,2008,118222.839127024
MD,CECIL,2009,140299.497554674
MD,CECIL,2010,176358.974465931
MD,CECIL,2011,180282.880318131
MD,CECIL,2012,118719.063160862
MD,CECIL,2013,117085.401840803
MD,CECIL,2014,108406.858113718
MD,CECIL,2015,106875.6263181885
MD,CECIL,2016,103984.971054984
MD,CECIL,2017,92817.68500919
MD,CECIL,2018,82832.54766157399
MD,CECIL,2019,74122.641886304
MD,CHARLES,2006,54862.881341340995
MD,CHARLES,2007,64764.392963162
MD,CHARLES,2008,69697.542967641
MD,CHARLES,2009,79480.433462492
MD,CHARLES,2010,94133.608352433
MD,CHARLES,2011,96528.961274652
MD,CHARLES,2012,91330.492164546
MD,CHARLES,2013,86809.919318811
MD,CHARLES,2014,87541.729878221
MD,CHARLES,2015,88012.366930509
MD,CHARLES,2016,86459.554582623
MD,CHARLES,2017,82286.56173206499
MD,CHARLES,2018,72348.645091037
MD,CHARLES,2019,63870.109170043994
MD,DORCHESTER,2006,11193.567078328
MD,DORCHESTER,2007,11525.835274579
MD,DORCHESTER,2008,11867.044883036999
MD,DORCHESTER,2009,18823.794445207
MD,DORCHESTER,2010,11967.080811402999
MD,DORCHESTER,2011,12985.718734382
MD,DORCHESTER,2012,11688.754059892
MD,DORCHESTER,2013,10409.786415786999
MD,DORCHESTER,2014,11812.661467075
MD,DORCHESTER,2015,13511.923739124999
MD,DORCHESTER,2016,24298.072938818
MD,DORCHESTER,2017,32849.081664888996
MD,DORCHESTER,2018,51690.297266569
MD,DORCHESTER,2019,35723.736107753
MD,FREDERICK,2006,87296.573133573
MD,FREDERICK,2007,98083.881667315
MD,FREDERICK,2008,104184.92939191
MD,FREDERICK,2009,126930.932685785
MD,FREDERICK,2010,130655.24102439999
MD,FREDERICK,2011,144432.504647241
MD,FREDERICK,2012,172722.359016791
MD,FREDERICK,2013,151174.211844511
MD,FREDERICK,2014,141944.358180326
MD,FREDERICK,2015,1073080.8335237808
MD,FREDERICK,2016,128776.7068347762
MD,FREDERICK,2017,116742.01793703799
MD,FREDERICK,2018,104475.919324257
MD,FREDERICK,2019,97702.281060265
MD,GARRETT,2006,8126.784591195
MD,GARRETT,2007,9194.987869903
MD,GARRETT,2008,9710.114502964
MD,GARRETT,2009,10971.337095446
MD,GARRETT,2010,11782.533460499
MD,GARRETT,2011,13045.162028722
MD,GARRETT,2012,14067.749825532
MD,GARRETT,2013,11999.938201174
MD,GARRETT,2014,12678.50903958
MD,GARRETT,2015,13484.203399486998
MD,GARRETT,2016,13285.767169248
